sid,bout,text,has_foul,ml_prob,pred_foul
78,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan kicks the body again before changing levels.,0,0.0013749116889539745,0
79,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",they break from the clinch and yan jabs again.,0,0.0013749116889539745,0
80,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan stuffs a takedown and stuns dvalishvili with a nasty left hook to the body.,0,0.0013749116889539745,0
81,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","dvalishvili keeps coming, but yan is tagging him with punches.",0,0.0013749116889539745,0
82,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",a big right hand lands with dvalishvili near the fence.,0,0.035645775101684034,0
83,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan stuffs a late takedown try and marches forward as dvalishvili stays busy throwing strikes until the horn.,0,0.0013749116889539745,0
84,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","sherdog scores tristen critchfield scores the round: 10-9 yan brian knapp scores the round: 10-9 yan tyler treese scores the round: 10-9 yan round 5 yan advances, throwing side kicks to the legs of his foe.",0,0.0013749116889539745,0
85,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","yan sticks another jab, then lands a low kick.",0,0.0013749116889539745,0
86,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan with an inside low kick.,0,0.0013749116889539745,0
87,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan follows a left over the top with a hok to the body.,0,0.0013749116889539745,0
88,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",dvalishvili lands an elbow in close quarters but eats a right shortly thereafter.,0,0.0013749116889539745,0
89,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",dvalishvili seems to be out of answers.,0,0.0013749116889539745,0
90,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan tags the champ with a combination and then follows up with another body kick.,0,0.0013749116889539745,0
91,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",dvalishvili gets a rear body lock but yan stays upright as dvalishvili attempts to slam him down.,0,0.0013749116889539745,0
92,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",dvalishvili with a slashing elbow.,0,0.0013749116889539745,0
93,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",now yan shoots and presses dvalishvili into the cage.,0,0.035645775101684034,0
94,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","they go back to range, and dvalishvili continues to attack with punches.",0,0.0013749116889539745,0
95,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","he can't match the power and precision of yan, however.",0,0.0013749116889539745,0
96,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan secures a takedown and knees the body as dvalishvili stands.,0,0.0013749116889539745,0
97,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",another kick to the body from yan has dvalishvili on the retreat.,0,0.0013749116889539745,0
98,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","yan lands a jab, stuffs a takedown and knees dvalishvili in the face.",0,0.0013749116889539745,0
99,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","dvalishvili presses forward with a one-two and a front kick, but there's no power there.",0,0.0013749116889539745,0
100,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",yan shoots and gets one last takedown in the waning seconds.,0,0.0013749116889539745,0
101,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",dvalishvili stands but can't free himself from yan's grip before time expires.,0,0.0013749116889539745,0
102,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)",sherdog scores tristen critchfield scores the round: 10-9 yan (50-45 yan) brian knapp scores the round: 10-9 yan (50-45 yan) tyler treese scores the round: 10-9 yan (50-45 yan) the official result petr yan def.,0,0.0013749116889539745,0
103,"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Petr Yan (135)","merab dvalishvili via unanimous decision (49-46, 49-46, 48-47) r5 5:00",0,0.0013749116889539745,0
1,Jackson McVey (193.5) vs. Zachary Reese (194),jackson mcvey (193.5) vs.,0,0.0013749116889539745,0
2,Jackson McVey (193.5) vs. Zachary Reese (194),"zachary reese (194) betting preview | scouting report | odds: valentin (-160); mcvey (+130) round 1 it's fight day, like many saturdays before this one.",0,0.0013749116889539745,0
3,Jackson McVey (193.5) vs. Zachary Reese (194),"with a dozen bouts playing out the next six-ish hours at the ufc apex, ranked talents may be at a premium but hopefully the action makes this night worthwhile.",0,0.0013749116889539745,0
4,Jackson McVey (193.5) vs. Zachary Reese (194),"the broadcast kicks off without touching on the betting scandal that blossomed last week, so it's anyone's guess which direction that will take.",0,0.0013749116889539745,0
5,Jackson McVey (193.5) vs. Zachary Reese (194),bring on the mutual combat.,0,0.0013749116889539745,0
6,Jackson McVey (193.5) vs. Zachary Reese (194),"with this pairing coming together this week, a pair of middleweights elected to set this bout at 195 pounds to alleviate some of the pain of weight cutting.",0,0.0013749116889539745,0
7,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey (6-1, 0-1 ufc) was planning on robert valentin, but in his injured stead will be texas' reese (9-2, 1 nc; 3-2, 1 nc ufc).",0,0.0013749116889539745,0
8,Jackson McVey (193.5) vs. Zachary Reese (194),the athletes bump fists in front of referee chris tognoni to open up the festivities.,0,0.0013749116889539745,0
9,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey offers out an oblique kick, and reese immediately counters with a left hand over the top.",0,0.0013749116889539745,0
10,Jackson McVey (193.5) vs. Zachary Reese (194),"reese sits down on a nasty calf kick and takes mcvey off-balance, prompting mcvey to surge forward and attack.",0,0.0013749116889539745,0
11,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey bashes his man from up close with elbows and short strikes, and reese shakes them off and delivers a plethora of damaging uppercuts to shake mcvey up.",0,0.0013749116889539745,0
12,Jackson McVey (193.5) vs. Zachary Reese (194),"the two proceed to rip into one another, hammering one another in a brutal muay thai fashion with blood already flowing a minute in and some harm inflicted on both sides.",0,0.0013749116889539745,0
13,Jackson McVey (193.5) vs. Zachary Reese (194),"reese takes a few elbows up top and pushes mcvey from one side of the cage to the other, but it is mcvey who is still in the driver's seat.",0,0.035645775101684034,0
14,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey punishes his opponent with knees to the body, and one particularly effective one puts reese on his knees.",0,0.0013749116889539745,0
15,Jackson McVey (193.5) vs. Zachary Reese (194),"reese explodes back to his feet and comes back firing, but it is mcvey who is hitting harder.",0,0.0013749116889539745,0
16,Jackson McVey (193.5) vs. Zachary Reese (194),"reese has some success when under fire, and he gets a bit of unwelcome relief when mcvey drives a knee directly into his cup.",1,0.7212880840051341,1
17,Jackson McVey (193.5) vs. Zachary Reese (194),"reese groans, and tognoni immediately calls time as mcvey apologizes.",0,0.002006738659845626,0
18,Jackson McVey (193.5) vs. Zachary Reese (194),"reese walks off to recover, and tognoni calls in the doctor to check on the fresh cut above his eyebrow that spans nearly halfway from end to end.",0,0.002006738659845626,0
19,Jackson McVey (193.5) vs. Zachary Reese (194),"reese is cleared to continue, and he paces back and forth to keep getting his wind back.",0,0.0013749116889539745,0
20,Jackson McVey (193.5) vs. Zachary Reese (194),"a mouse starts to develop on the forehead of ""savage,"" who does not appear compromised but may have gassed himself out in the first few minutes of fury so he gets some of that back.",0,0.0013749116889539745,0
21,Jackson McVey (193.5) vs. Zachary Reese (194),"the apex is quiet so there is no external pressure for him to hurry back to placate bloodthirsty fans, allowing reese to comfortably walk back and forth adjusting his cup.",0,0.7089690360641929,1
22,Jackson McVey (193.5) vs. Zachary Reese (194),"tognoni keeps him informed, and after 2:30 of time off, they resume and immediately start brawling.",0,0.0013749116889539745,0
23,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey's swings back reese up quickly, and they proceed to tie one another up and trade to bash one another with clinch strikes.",0,0.0013749116889539745,0
24,Jackson McVey (193.5) vs. Zachary Reese (194),"reese keeps mcvey honest with a few elbows, and he drives a shot to the body to open up more attacks upstairs.",0,0.0013749116889539745,0
25,Jackson McVey (193.5) vs. Zachary Reese (194),reese presses forward and his momentum bowls mcvey over as he lands on top.,0,0.0013749116889539745,0
26,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey defends off his back with feeble elbows, because reese easily clears his hips and moves to side control to isolate one arm for a kimura.",0,0.0013749116889539745,0
27,Jackson McVey (193.5) vs. Zachary Reese (194),"reese goes over a little too far, so he sets up an inverted triangle choke and flirts with an armbar as well.",0,0.0013749116889539745,0
28,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey rolls him over and stacks reese up, and they ride the round out.",0,0.0013749116889539745,0
29,Jackson McVey (193.5) vs. Zachary Reese (194),mcvey has now officially completed one round of combat for the first time as a pro.,0,0.0013749116889539745,0
30,Jackson McVey (193.5) vs. Zachary Reese (194),"sherdog scores jay pettry scores the round: 10-9 mcvey devin tejada scores the round: 10-9 mcvey tyler treese scores the round: 10-9 mcvey round 2 the fighters bump fists to reintroduce themselves, and reese starts off with a sticking leg kick.",0,0.0013749116889539745,0
31,Jackson McVey (193.5) vs. Zachary Reese (194),mcvey responds by powering forward to set up his preferred clinch range to let loose with elbows and knees to the body.,0,0.0013749116889539745,0
32,Jackson McVey (193.5) vs. Zachary Reese (194),"as reese sees this coming, he trips ""the moose"" up and puts him on his back to take most of his weapons away.",0,0.0013749116889539745,0
33,Jackson McVey (193.5) vs. Zachary Reese (194),"reese postures up to drive down a huge strike, and mcvey times him perfectly to spin to the side and get to his knees.",0,0.0013749116889539745,0
34,Jackson McVey (193.5) vs. Zachary Reese (194),"rather than fight back up, however, mcvey instead tries to snatch onto a guillotine choke and jump for it.",0,0.0013749116889539745,0
35,Jackson McVey (193.5) vs. Zachary Reese (194),"reese pops out of it almost immediately, and he looks to engage with ground-and-pound.",0,0.0013749116889539745,0
36,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey turns to get out, but in the process, he gives up his back.reese gladly accepts it, locks up the body triangle and secures a rear-naked choke.",0,0.0013749116889539745,0
37,Jackson McVey (193.5) vs. Zachary Reese (194),"mcvey's corner shouts that he cannot give up, but the choke has him dead to rights with no way out.",0,0.0013749116889539745,0
38,Jackson McVey (193.5) vs. Zachary Reese (194),"rather than go out on his shield, ""the moose"" calls it quits by tapping out on reese's arm a few times.this marks the first time that reese had ever performed a stoppage out of the first round.",0,0.0013749116889539745,0
39,Jackson McVey (193.5) vs. Zachary Reese (194),the official result zachary reese def.,0,0.0013749116889539745,0
40,Jackson McVey (193.5) vs. Zachary Reese (194),jackson mcvey r2 1:38 via submission (rear-naked choke),0,0.0013749116889539745,0
1,Miles Johns (135.5) vs. Daniel Marcos (136),miles johns (135.5) vs.,0,0.0013749116889539745,0
2,Miles Johns (135.5) vs. Daniel Marcos (136),daniel marcos (136) betting preview | scouting report | odds: marcos (-170); johns (+140) round 1 buried on the prelims is a bantamweight clash with some promise.,0,0.0013749116889539745,0
3,Miles Johns (135.5) vs. Daniel Marcos (136),"at 31 years of age, johns (15-4, 1 nc; 6-4, 1 nc ufc) may be at a crossroads having lost two of his last three.",0,0.0013749116889539745,0
4,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos (17-1, 1 nc; 4-1, 1 nc ufc) is in a similar headspace, as he will be looking to rebound from the first defeat of his career.",0,0.0013749116889539745,0
5,Miles Johns (135.5) vs. Daniel Marcos (136),the two come together and tap their gloves while referee kerry hatley watches on.,0,0.0013749116889539745,0
6,Miles Johns (135.5) vs. Daniel Marcos (136),johns gets things going by smacking the peruvian with a couple low kicks.,0,0.0013749116889539745,0
7,Miles Johns (135.5) vs. Daniel Marcos (136),"johns uses this to fire off a right hand, backing marcos to the fencing to rebound and toss something bac.",0,0.035645775101684034,0
8,Miles Johns (135.5) vs. Daniel Marcos (136),"""soncora"" reaches out with a right hand, and johns ducks so the punch slides off his dome.",0,0.0013749116889539745,0
9,Miles Johns (135.5) vs. Daniel Marcos (136),"johns hammers the front leg with another kick, and marcos has a poor reaction from it and tries to blitz forward.",0,0.0013749116889539745,0
10,Miles Johns (135.5) vs. Daniel Marcos (136),"johns times a knee up the middle, and marcos tanks it and throws his own strikes back.",0,0.0013749116889539745,0
11,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos backs off, and he sprints forward tackling johns to the floor with less technique and more brute force behind it.",0,0.0013749116889539745,0
12,Miles Johns (135.5) vs. Daniel Marcos (136),"johns is able to explode back to his feet, where he pushes marcos to the fence and pursues a double-leg takedown.",0,0.035645775101684034,0
13,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos looks to escape, but the tree stump that is johns stays pressed to marcos until marcos fights out.",0,0.0013749116889539745,0
14,Miles Johns (135.5) vs. Daniel Marcos (136),"johns wings a right hand at him that bangs into the shoulder, and he takes a front kick and looks to sit down on his punches.",0,0.0013749116889539745,0
15,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos leaps at him, johns counters with a right over the top, and they clinch again with johns going after a takedown.",0,0.0013749116889539745,0
16,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos stands him up when putting his back to the wall, and he jams ""chapo"" up with knees and elbows to set up his own shot.",0,0.0013749116889539745,0
17,Miles Johns (135.5) vs. Daniel Marcos (136),"marcos leans his man over and looks to knee him in the side of the head, succeeding once or twice while johns tries to turn and respond with a counter shot.",0,0.0013749116889539745,0
